nncp compress: input bytes=2804201 model dim=256 depth=4 heads=8
num_params_M: 3.483136
nncp compress: bytes=2804201 ctx=1024 slide=768 train_every=256 train_batch=8 train_seq=256 local_window=0 full_layers=all
/home/andrew/Developer/a-compressed-world/.venv/lib/python3.12/site-packages/torch/autograd/graph.py:869: UserWarning: Memory Efficient attention defaults to a non-deterministic algorithm. To explicitly enable determinism call torch.use_deterministic_algorithms(True, warn_only=False). (Triggered internally at /pytorch/aten/src/ATen/native/transformers/cuda/attention_backward.cu:900.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
step 283648 bytes 283648 bits 1626259 bpb 5.7334 window_bpb 5.7529 elapsed 394.0s
step 284672 bytes 284672 bits 1632291 bpb 5.7339 window_bpb 5.8906 elapsed 395.4s
step 285696 bytes 285696 bits 1638310 bpb 5.7345 window_bpb 5.8779 elapsed 396.8s
step 286720 bytes 286720 bits 1644370 bpb 5.7351 window_bpb 5.9180 elapsed 398.2s
step 287744 bytes 287744 bits 1650244 bpb 5.7351 window_bpb 5.7363 elapsed 399.6s
step 288768 bytes 288768 bits 1656069 bpb 5.7349 window_bpb 5.6885 elapsed 401.0s
step 289792 bytes 289792 bits 1661792 bpb 5.7344 window_bpb 5.5889 elapsed 402.4s
step 290816 bytes 290816 bits 1667741 bpb 5.7347 window_bpb 5.8096 elapsed 403.8s
step 291840 bytes 291840 bits 1673623 bpb 5.7347 window_bpb 5.7441 elapsed 405.2s
step 292864 bytes 292864 bits 1679452 bpb 5.7346 window_bpb 5.6924 elapsed 406.6s
step 293888 bytes 293888 bits 1685279 bpb 5.7344 window_bpb 5.6904 elapsed 408.0s
step 294912 bytes 294912 bits 1691122 bpb 5.7343 window_bpb 5.7061 elapsed 409.4s
step 295936 bytes 295936 bits 1697243 bpb 5.7352 window_bpb 5.9775 elapsed 410.8s
step 296960 bytes 296960 bits 1703170 bpb 5.7354 window_bpb 5.7881 elapsed 412.2s
step 297984 bytes 297984 bits 1709125 bpb 5.7356 window_bpb 5.8154 elapsed 413.6s
step 299008 bytes 299008 bits 1715186 bpb 5.7363 window_bpb 5.9189 elapsed 415.0s
step 300032 bytes 300032 bits 1721189 bpb 5.7367 window_bpb 5.8623 elapsed 416.4s
step 301056 bytes 301056 bits 1726797 bpb 5.7358 window_bpb 5.4766 elapsed 417.8s
step 302080 bytes 302080 bits 1732414 bpb 5.7350 window_bpb 5.4854 elapsed 419.2s
step 303104 bytes 303104 bits 1737703 bpb 5.7330 window_bpb 5.1650 elapsed 420.6s
step 304128 bytes 304128 bits 1742983 bpb 5.7311 window_bpb 5.1562 elapsed 422.0s
step 305152 bytes 305152 bits 1748782 bpb 5.7309 window_bpb 5.6631 elapsed 423.4s
step 306176 bytes 306176 bits 1754724 bpb 5.7311 window_bpb 5.8027 elapsed 424.8s
step 307200 bytes 307200 bits 1760419 bpb 5.7305 window_bpb 5.5615 elapsed 426.2s
step 308224 bytes 308224 bits 1766006 bpb 5.7296 window_bpb 5.4561 elapsed 427.6s
step 309248 bytes 309248 bits 1771175 bpb 5.7274 window_bpb 5.0479 elapsed 429.0s
step 310272 bytes 310272 bits 1776375 bpb 5.7252 window_bpb 5.0781 elapsed 430.4s
step 311296 bytes 311296 bits 1781610 bpb 5.7232 window_bpb 5.1123 elapsed 431.8s
step 312320 bytes 312320 bits 1787139 bpb 5.7221 window_bpb 5.3994 elapsed 433.2s
step 313344 bytes 313344 bits 1792949 bpb 5.7220 window_bpb 5.6738 elapsed 434.6s
step 314368 bytes 314368 bits 1798360 bpb 5.7206 window_bpb 5.2842 elapsed 436.0s
step 315392 bytes 315392 bits 1803721 bpb 5.7190 window_bpb 5.2354 elapsed 437.4s
step 316416 bytes 316416 bits 1809207 bpb 5.7178 window_bpb 5.3574 elapsed 438.8s
step 317440 bytes 317440 bits 1814599 bpb 5.7164 window_bpb 5.2656 elapsed 440.2s
step 318464 bytes 318464 bits 1819043 bpb 5.7119 window_bpb 4.3398 elapsed 441.6s
step 319488 bytes 319488 bits 1823414 bpb 5.7073 window_bpb 4.2686 elapsed 443.0s
step 320512 bytes 320512 bits 1827671 bpb 5.7023 window_bpb 4.1572 elapsed 444.4s
step 321536 bytes 321536 bits 1832318 bpb 5.6986 window_bpb 4.5381 elapsed 445.8s
step 322560 bytes 322560 bits 1839205 bpb 5.7019 window_bpb 6.7256 elapsed 447.2s
step 323584 bytes 323584 bits 1844918 bpb 5.7015 window_bpb 5.5791 elapsed 448.6s
step 324608 bytes 324608 bits 1850677 bpb 5.7013 window_bpb 5.6240 elapsed 450.0s
step 325632 bytes 325632 bits 1856414 bpb 5.7010 window_bpb 5.6025 elapsed 451.4s
step 326656 bytes 326656 bits 1863090 bpb 5.7035 window_bpb 6.5195 elapsed 452.8s
step 327680 bytes 327680 bits 1870579 bpb 5.7086 window_bpb 7.3135 elapsed 454.2s
step 328704 bytes 328704 bits 1878470 bpb 5.7148 window_bpb 7.7061 elapsed 455.6s
step 329728 bytes 329728 bits 1886185 bpb 5.7204 window_bpb 7.5342 elapsed 457.0s
step 330752 bytes 330752 bits 1893341 bpb 5.7244 window_bpb 6.9883 elapsed 458.4s
step 331776 bytes 331776 bits 1900775 bpb 5.7291 window_bpb 7.2598 elapsed 459.8s
step 332800 bytes 332800 bits 1908201 bpb 5.7338 window_bpb 7.2520 elapsed 461.2s
step 333824 bytes 333824 bits 1915285 bpb 5.7374 window_bpb 6.9180 elapsed 462.6s
step 334848 bytes 334848 bits 1919755 bpb 5.7332 window_bpb 4.3652 elapsed 464.0s
step 335872 bytes 335872 bits 1923976 bpb 5.7283 window_bpb 4.1221 elapsed 465.4s
step 336896 bytes 336896 bits 1927994 bpb 5.7228 window_bpb 3.9238 elapsed 466.8s
step 337920 bytes 337920 bits 1932088 bpb 5.7176 window_bpb 3.9980 elapsed 468.2s
step 338944 bytes 338944 bits 1936262 bpb 5.7126 window_bpb 4.0762 elapsed 469.6s
step 339968 bytes 339968 bits 1940633 bpb 5.7083 window_bpb 4.2686 elapsed 471.0s
step 340992 bytes 340992 bits 1945173 bpb 5.7045 window_bpb 4.4336 elapsed 472.4s
step 342016 bytes 342016 bits 1950068 bpb 5.7017 window_bpb 4.7803 elapsed 473.8s
step 343040 bytes 343040 bits 1954994 bpb 5.6990 window_bpb 4.8105 elapsed 475.2s
step 344064 bytes 344064 bits 1959164 bpb 5.6942 window_bpb 4.0723 elapsed 476.6s
step 345088 bytes 345088 bits 1963656 bpb 5.6903 window_bpb 4.3867 elapsed 478.0s
step 346112 bytes 346112 bits 1967967 bpb 5.6859 window_bpb 4.2100 elapsed 479.4s
step 347136 bytes 347136 bits 1972688 bpb 5.6828 window_bpb 4.6104 elapsed 480.8s
step 348160 bytes 348160 bits 1977163 bpb 5.6789 window_bpb 4.3701 elapsed 482.2s
step 349184 bytes 349184 bits 1981619 bpb 5.6750 window_bpb 4.3516 elapsed 483.6s
step 350208 bytes 350208 bits 1986074 bpb 5.6711 window_bpb 4.3506 elapsed 485.0s
step 351232 bytes 351232 bits 1990532 bpb 5.6673 window_bpb 4.3535 elapsed 486.4s
step 352256 bytes 352256 bits 1994727 bpb 5.6627 window_bpb 4.0967 elapsed 487.8s
step 353280 bytes 353280 bits 1999456 bpb 5.6597 window_bpb 4.6182 elapsed 489.1s
step 354304 bytes 354304 bits 2004268 bpb 5.6569 window_bpb 4.6992 elapsed 490.5s
step 355328 bytes 355328 bits 2008740 bpb 5.6532 window_bpb 4.3672 elapsed 491.9s
step 356352 bytes 356352 bits 2013551 bpb 5.6505 window_bpb 4.6982 elapsed 493.3s
step 357376 bytes 357376 bits 2018540 bpb 5.6482 window_bpb 4.8721 elapsed 494.7s
step 358400 bytes 358400 bits 2023420 bpb 5.6457 window_bpb 4.7656 elapsed 496.1s
step 359424 bytes 359424 bits 2027925 bpb 5.6422 window_bpb 4.3994 elapsed 497.5s
step 360448 bytes 360448 bits 2032269 bpb 5.6382 window_bpb 4.2422 elapsed 498.9s
step 361472 bytes 361472 bits 2036731 bpb 5.6345 window_bpb 4.3574 elapsed 500.3s
step 362496 bytes 362496 bits 2041320 bpb 5.6313 window_bpb 4.4814 elapsed 501.7s
step 363520 bytes 363520 bits 2045805 bpb 5.6278 window_bpb 4.3799 elapsed 503.1s
step 364544 bytes 364544 bits 2050314 bpb 5.6243 window_bpb 4.4033 elapsed 504.5s
step 365568 bytes 365568 bits 2054877 bpb 5.6211 window_bpb 4.4561 elapsed 505.9s
step 366592 bytes 366592 bits 2059276 bpb 5.6174 window_bpb 4.2959 elapsed 507.3s
step 367616 bytes 367616 bits 2063465 bpb 5.6131 window_bpb 4.0908 elapsed 508.7s
step 368640 bytes 368640 bits 2067856 bpb 5.6094 window_bpb 4.2881 elapsed 510.1s
step 369664 bytes 369664 bits 2072545 bpb 5.6066 window_bpb 4.5791 elapsed 511.5s
step 370688 bytes 370688 bits 2078477 bpb 5.6071 window_bpb 5.7930 elapsed 512.9s
step 371712 bytes 371712 bits 2084719 bpb 5.6084 window_bpb 6.0957 elapsed 514.3s
step 372736 bytes 372736 bits 2090989 bpb 5.6098 window_bpb 6.1230 elapsed 515.7s
step 373760 bytes 373760 bits 2097567 bpb 5.6121 window_bpb 6.4238 elapsed 517.1s
step 374784 bytes 374784 bits 2104298 bpb 5.6147 window_bpb 6.5732 elapsed 518.5s
step 375808 bytes 375808 bits 2110838 bpb 5.6168 window_bpb 6.3867 elapsed 519.9s
step 376832 bytes 376832 bits 2117195 bpb 5.6184 window_bpb 6.2080 elapsed 521.4s
step 377856 bytes 377856 bits 2123364 bpb 5.6195 window_bpb 6.0244 elapsed 522.8s
step 378880 bytes 378880 bits 2129699 bpb 5.6210 window_bpb 6.1865 elapsed 524.2s
step 379904 bytes 379904 bits 2136123 bpb 5.6228 window_bpb 6.2734 elapsed 525.6s
step 380928 bytes 380928 bits 2142387 bpb 5.6241 window_bpb 6.1172 elapsed 527.0s
step 381952 bytes 381952 bits 2148468 bpb 5.6250 window_bpb 5.9385 elapsed 528.4s
step 382976 bytes 382976 bits 2154733 bpb 5.6263 window_bpb 6.1182 elapsed 529.8s
step 384000 bytes 384000 bits 2160972 bpb 5.6275 window_bpb 6.0928 elapsed 531.2s
step 385024 bytes 385024 bits 2167797 bpb 5.6303 window_bpb 6.6650 elapsed 532.6s
step 386048 bytes 386048 bits 2174431 bpb 5.6325 window_bpb 6.4785 elapsed 534.0s
step 387072 bytes 387072 bits 2181334 bpb 5.6355 window_bpb 6.7412 elapsed 535.4s
step 388096 bytes 388096 bits 2187704 bpb 5.6370 window_bpb 6.2207 elapsed 536.8s
step 389120 bytes 389120 bits 2193846 bpb 5.6380 window_bpb 5.9980 elapsed 538.2s
step 390144 bytes 390144 bits 2199860 bpb 5.6386 window_bpb 5.8730 elapsed 539.6s
step 391168 bytes 391168 bits 2205971 bpb 5.6394 window_bpb 5.9678 elapsed 541.0s
step 392192 bytes 392192 bits 2212059 bpb 5.6402 window_bpb 5.9453 elapsed 542.4s
step 393216 bytes 393216 bits 2218353 bpb 5.6416 window_bpb 6.1465 elapsed 543.8s
step 394240 bytes 394240 bits 2224510 bpb 5.6425 window_bpb 6.0127 elapsed 545.2s
step 395264 bytes 395264 bits 2230647 bpb 5.6434 window_bpb 5.9932 elapsed 546.6s
step 396288 bytes 396288 bits 2236784 bpb 5.6443 window_bpb 5.9932 elapsed 548.0s
step 397312 bytes 397312 bits 2242808 bpb 5.6450 window_bpb 5.8828 elapsed 549.4s
step 398336 bytes 398336 bits 2248853 bpb 5.6456 window_bpb 5.9033 elapsed 550.8s
step 399360 bytes 399360 bits 2255039 bpb 5.6466 window_bpb 6.0410 elapsed 552.2s
step 400384 bytes 400384 bits 2261347 bpb 5.6479 window_bpb 6.1602 elapsed 553.6s
step 401408 bytes 401408 bits 2267578 bpb 5.6491 window_bpb 6.0850 elapsed 555.0s
step 402432 bytes 402432 bits 2273637 bpb 5.6497 window_bpb 5.9170 elapsed 556.4s
step 403456 bytes 403456 bits 2279734 bpb 5.6505 window_bpb 5.9541 elapsed 557.8s
step 404480 bytes 404480 bits 2285733 bpb 5.6510 window_bpb 5.8584 elapsed 559.2s
step 405504 bytes 405504 bits 2291907 bpb 5.6520 window_bpb 6.0293 elapsed 560.6s
step 406528 bytes 406528 bits 2298109 bpb 5.6530 window_bpb 6.0566 elapsed 562.0s
step 407552 bytes 407552 bits 2304238 bpb 5.6539 window_bpb 5.9854 elapsed 563.4s
step 408576 bytes 408576 bits 2310298 bpb 5.6545 window_bpb 5.9180 elapsed 564.8s
step 409600 bytes 409600 bits 2316280 bpb 5.6550 window_bpb 5.8418 elapsed 566.2s
step 410624 bytes 410624 bits 2322249 bpb 5.6554 window_bpb 5.8291 elapsed 567.6s
step 411648 bytes 411648 bits 2328170 bpb 5.6557 window_bpb 5.7822 elapsed 569.0s
step 412672 bytes 412672 bits 2334148 bpb 5.6562 window_bpb 5.8379 elapsed 570.4s
step 413696 bytes 413696 bits 2340148 bpb 5.6567 window_bpb 5.8594 elapsed 571.8s
step 414720 bytes 414720 bits 2346247 bpb 5.6574 window_bpb 5.9561 elapsed 573.2s
step 415744 bytes 415744 bits 2352386 bpb 5.6583 window_bpb 5.9951 elapsed 574.6s
step 416768 bytes 416768 bits 2358449 bpb 5.6589 window_bpb 5.9209 elapsed 576.0s
step 417792 bytes 417792 bits 2364462 bpb 5.6594 window_bpb 5.8721 elapsed 577.4s
step 418816 bytes 418816 bits 2370521 bpb 5.6601 window_bpb 5.9170 elapsed 578.8s
step 419840 bytes 419840 bits 2376678 bpb 5.6609 window_bpb 6.0127 elapsed 580.2s
step 420864 bytes 420864 bits 2382849 bpb 5.6618 window_bpb 6.0264 elapsed 581.6s
step 421888 bytes 421888 bits 2388997 bpb 5.6626 window_bpb 6.0039 elapsed 583.0s
step 422912 bytes 422912 bits 2395124 bpb 5.6634 window_bpb 5.9834 elapsed 584.4s
step 423936 bytes 423936 bits 2401581 bpb 5.6650 window_bpb 6.3057 elapsed 585.8s
step 424960 bytes 424960 bits 2408005 bpb 5.6664 window_bpb 6.2734 elapsed 587.2s
step 425984 bytes 425984 bits 2414356 bpb 5.6677 window_bpb 6.2021 elapsed 588.5s
step 427008 bytes 427008 bits 2420652 bpb 5.6689 window_bpb 6.1484 elapsed 589.9s
step 428032 bytes 428032 bits 2426960 bpb 5.6700 window_bpb 6.1602 elapsed 591.3s
step 429056 bytes 429056 bits 2433356 bpb 5.6714 window_bpb 6.2461 elapsed 592.7s
step 430080 bytes 430080 bits 2439337 bpb 5.6718 window_bpb 5.8408 elapsed 594.1s
step 431104 bytes 431104 bits 2445389 bpb 5.6724 window_bpb 5.9102 elapsed 595.5s
step 432128 bytes 432128 bits 2451423 bpb 5.6729 window_bpb 5.8926 elapsed 596.9s
step 433152 bytes 433152 bits 2457507 bpb 5.6735 window_bpb 5.9414 elapsed 598.3s
step 434176 bytes 434176 bits 2463704 bpb 5.6744 window_bpb 6.0518 elapsed 599.7s
step 435200 bytes 435200 bits 2470106 bpb 5.6758 window_bpb 6.2520 elapsed 601.1s
step 436224 bytes 436224 bits 2476083 bpb 5.6762 window_bpb 5.8369 elapsed 602.5s
step 437248 bytes 437248 bits 2482111 bpb 5.6767 window_bpb 5.8867 elapsed 603.9s
step 438272 bytes 438272 bits 2488243 bpb 5.6774 window_bpb 5.9883 elapsed 605.3s
step 439296 bytes 439296 bits 2494451 bpb 5.6783 window_bpb 6.0625 elapsed 606.7s
step 440320 bytes 440320 bits 2500693 bpb 5.6793 window_bpb 6.0957 elapsed 608.1s
step 441344 bytes 441344 bits 2506878 bpb 5.6801 window_bpb 6.0400 elapsed 609.5s
step 442368 bytes 442368 bits 2513012 bpb 5.6808 window_bpb 5.9902 elapsed 610.9s
step 443392 bytes 443392 bits 2518939 bpb 5.6811 window_bpb 5.7881 elapsed 612.3s
step 444416 bytes 444416 bits 2525048 bpb 5.6817 window_bpb 5.9658 elapsed 613.7s
step 445440 bytes 445440 bits 2531275 bpb 5.6826 window_bpb 6.0811 elapsed 615.1s
step 446464 bytes 446464 bits 2537147 bpb 5.6828 window_bpb 5.7344 elapsed 616.5s
step 447488 bytes 447488 bits 2542378 bpb 5.6814 window_bpb 5.1084 elapsed 617.9s
step 448512 bytes 448512 bits 2547421 bpb 5.6797 window_bpb 4.9248 elapsed 619.3s
step 449536 bytes 449536 bits 2552544 bpb 5.6782 window_bpb 5.0029 elapsed 620.7s
step 450560 bytes 450560 bits 2557605 bpb 5.6765 window_bpb 4.9424 elapsed 622.1s
step 451584 bytes 451584 bits 2563645 bpb 5.6770 window_bpb 5.8984 elapsed 623.5s
step 452608 bytes 452608 bits 2568722 bpb 5.6754 window_bpb 4.9580 elapsed 624.9s
step 453632 bytes 453632 bits 2573436 bpb 5.6730 window_bpb 4.6035 elapsed 626.3s
step 454656 bytes 454656 bits 2578915 bpb 5.6722 window_bpb 5.3506 elapsed 627.7s
step 455680 bytes 455680 bits 2584322 bpb 5.6714 window_bpb 5.2803 elapsed 629.1s
step 456704 bytes 456704 bits 2589475 bpb 5.6699 window_bpb 5.0322 elapsed 630.5s
step 457728 bytes 457728 bits 2595083 bpb 5.6695 window_bpb 5.4766 elapsed 631.9s
step 458752 bytes 458752 bits 2600283 bpb 5.6682 window_bpb 5.0781 elapsed 633.3s
step 459776 bytes 459776 bits 2605171 bpb 5.6662 window_bpb 4.7734 elapsed 634.7s
step 460800 bytes 460800 bits 2610553 bpb 5.6653 window_bpb 5.2559 elapsed 636.1s
step 461824 bytes 461824 bits 2615796 bpb 5.6641 window_bpb 5.1201 elapsed 637.5s
step 462848 bytes 462848 bits 2620656 bpb 5.6620 window_bpb 4.7461 elapsed 638.9s
step 463872 bytes 463872 bits 2625910 bpb 5.6609 window_bpb 5.1309 elapsed 640.3s
step 464896 bytes 464896 bits 2631051 bpb 5.6594 window_bpb 5.0205 elapsed 641.7s
step 465920 bytes 465920 bits 2636297 bpb 5.6583 window_bpb 5.1230 elapsed 643.1s
step 466944 bytes 466944 bits 2640693 bpb 5.6553 window_bpb 4.2930 elapsed 644.5s
step 467968 bytes 467968 bits 2645098 bpb 5.6523 window_bpb 4.3018 elapsed 645.9s
step 468992 bytes 468992 bits 2649755 bpb 5.6499 window_bpb 4.5479 elapsed 647.3s
step 470016 bytes 470016 bits 2654720 bpb 5.6481 window_bpb 4.8486 elapsed 648.7s
step 471040 bytes 471040 bits 2661471 bpb 5.6502 window_bpb 6.5928 elapsed 650.1s
step 472064 bytes 472064 bits 2666963 bpb 5.6496 window_bpb 5.3633 elapsed 651.5s
step 473088 bytes 473088 bits 2672659 bpb 5.6494 window_bpb 5.5625 elapsed 652.9s
step 474112 bytes 474112 bits 2678409 bpb 5.6493 window_bpb 5.6152 elapsed 654.4s
step 475136 bytes 475136 bits 2684166 bpb 5.6493 window_bpb 5.6221 elapsed 655.8s
step 476160 bytes 476160 bits 2690475 bpb 5.6504 window_bpb 6.1611 elapsed 657.2s
step 477184 bytes 477184 bits 2696584 bpb 5.6510 window_bpb 5.9658 elapsed 658.6s
step 478208 bytes 478208 bits 2702753 bpb 5.6518 window_bpb 6.0244 elapsed 660.0s
step 479232 bytes 479232 bits 2708987 bpb 5.6528 window_bpb 6.0879 elapsed 661.4s
step 480256 bytes 480256 bits 2715415 bpb 5.6541 window_bpb 6.2773 elapsed 662.8s
step 481280 bytes 481280 bits 2721137 bpb 5.6540 window_bpb 5.5879 elapsed 664.2s
step 482304 bytes 482304 bits 2725463 bpb 5.6509 window_bpb 4.2246 elapsed 665.6s
step 483328 bytes 483328 bits 2729827 bpb 5.6480 window_bpb 4.2617 elapsed 667.0s
step 484352 bytes 484352 bits 2734228 bpb 5.6451 window_bpb 4.2979 elapsed 668.4s
step 485376 bytes 485376 bits 2738856 bpb 5.6428 window_bpb 4.5195 elapsed 669.8s
step 486400 bytes 486400 bits 2743215 bpb 5.6398 window_bpb 4.2568 elapsed 671.2s
step 487424 bytes 487424 bits 2747737 bpb 5.6373 window_bpb 4.4160 elapsed 672.6s
step 488448 bytes 488448 bits 2752216 bpb 5.6346 window_bpb 4.3740 elapsed 674.0s
step 489472 bytes 489472 bits 2756807 bpb 5.6322 window_bpb 4.4834 elapsed 675.4s
step 490496 bytes 490496 bits 2761633 bpb 5.6303 window_bpb 4.7129 elapsed 676.8s
step 491520 bytes 491520 bits 2766209 bpb 5.6279 window_bpb 4.4688 elapsed 678.2s
step 492544 bytes 492544 bits 2770643 bpb 5.6252 window_bpb 4.3301 elapsed 679.7s
step 493568 bytes 493568 bits 2775112 bpb 5.6226 window_bpb 4.3643 elapsed 681.1s
step 494592 bytes 494592 bits 2779637 bpb 5.6201 window_bpb 4.4189 elapsed 682.5s
step 495616 bytes 495616 bits 2784310 bpb 5.6179 window_bpb 4.5635 elapsed 683.9s
step 496640 bytes 496640 bits 2789189 bpb 5.6161 window_bpb 4.7646 elapsed 685.3s
step 497664 bytes 497664 bits 2793821 bpb 5.6139 window_bpb 4.5234 elapsed 686.7s
step 498688 bytes 498688 bits 2798578 bpb 5.6119 window_bpb 4.6455 elapsed 688.1s
step 499712 bytes 499712 bits 2803126 bpb 5.6095 window_bpb 4.4414 elapsed 689.5s
step 500736 bytes 500736 bits 2808109 bpb 5.6080 window_bpb 4.8662 elapsed 690.9s
step 501760 bytes 501760 bits 2812895 bpb 5.6061 window_bpb 4.6738 elapsed 692.3s
step 502784 bytes 502784 bits 2817740 bpb 5.6043 window_bpb 4.7314 elapsed 693.8s
step 503808 bytes 503808 bits 2823074 bpb 5.6035 window_bpb 5.2090 elapsed 695.2s
step 504832 bytes 504832 bits 2827947 bpb 5.6018 window_bpb 4.7588 elapsed 696.6s
step 505856 bytes 505856 bits 2832806 bpb 5.6000 window_bpb 4.7451 elapsed 698.1s
step 506880 bytes 506880 bits 2837705 bpb 5.5984 window_bpb 4.7842 elapsed 699.5s
step 507904 bytes 507904 bits 2842432 bpb 5.5964 window_bpb 4.6162 elapsed 700.9s
step 508928 bytes 508928 bits 2847310 bpb 5.5947 window_bpb 4.7637 elapsed 702.3s
step 509952 bytes 509952 bits 2852287 bpb 5.5932 window_bpb 4.8604 elapsed 703.8s
step 510976 bytes 510976 bits 2857500 bpb 5.5922 window_bpb 5.0908 elapsed 705.2s
step 512000 bytes 512000 bits 2862485 bpb 5.5908 window_bpb 4.8682 elapsed 706.6s
step 513024 bytes 513024 bits 2867302 bpb 5.5890 window_bpb 4.7041 elapsed 708.1s
step 514048 bytes 514048 bits 2874216 bpb 5.5913 window_bpb 6.7520 elapsed 709.5s
step 515072 bytes 515072 bits 2880020 bpb 5.5915 window_bpb 5.6680 elapsed 710.9s
step 516096 bytes 516096 bits 2885758 bpb 5.5915 window_bpb 5.6035 elapsed 712.3s
step 517120 bytes 517120 bits 2891412 bpb 5.5914 window_bpb 5.5215 elapsed 713.7s
step 518144 bytes 518144 bits 2897102 bpb 5.5913 window_bpb 5.5566 elapsed 715.1s
step 519168 bytes 519168 bits 2902873 bpb 5.5914 window_bpb 5.6357 elapsed 716.5s
step 520192 bytes 520192 bits 2908568 bpb 5.5913 window_bpb 5.5615 elapsed 717.9s
step 521216 bytes 521216 bits 2914251 bpb 5.5913 window_bpb 5.5498 elapsed 719.3s
step 522240 bytes 522240 bits 2919904 bpb 5.5911 window_bpb 5.5205 elapsed 720.7s
step 523264 bytes 523264 bits 2925659 bpb 5.5912 window_bpb 5.6201 elapsed 722.1s
step 524288 bytes 524288 bits 2931352 bpb 5.5911 window_bpb 5.5596 elapsed 723.5s
step 525312 bytes 525312 bits 2937044 bpb 5.5910 window_bpb 5.5586 elapsed 724.9s
step 526336 bytes 526336 bits 2942804 bpb 5.5911 window_bpb 5.6250 elapsed 726.3s
step 527360 bytes 527360 bits 2948508 bpb 5.5911 window_bpb 5.5703 elapsed 727.7s
step 528384 bytes 528384 bits 2954225 bpb 5.5911 window_bpb 5.5830 elapsed 729.1s
step 529408 bytes 529408 bits 2960029 bpb 5.5912 window_bpb 5.6680 elapsed 730.5s
step 530432 bytes 530432 bits 2965841 bpb 5.5914 window_bpb 5.6758 elapsed 731.9s
step 531456 bytes 531456 bits 2971719 bpb 5.5917 window_bpb 5.7402 elapsed 733.3s
step 532480 bytes 532480 bits 2977495 bpb 5.5917 window_bpb 5.6406 elapsed 734.7s
step 533504 bytes 533504 bits 2984338 bpb 5.5938 window_bpb 6.6826 elapsed 736.1s
step 534528 bytes 534528 bits 2990805 bpb 5.5952 window_bpb 6.3154 elapsed 737.5s
step 535552 bytes 535552 bits 2997453 bpb 5.5969 window_bpb 6.4922 elapsed 738.9s
step 536576 bytes 536576 bits 3004191 bpb 5.5988 window_bpb 6.5801 elapsed 740.3s
step 537600 bytes 537600 bits 3011197 bpb 5.6012 window_bpb 6.8418 elapsed 741.7s
step 538624 bytes 538624 bits 3017134 bpb 5.6016 window_bpb 5.7979 elapsed 743.1s
step 539648 bytes 539648 bits 3021861 bpb 5.5997 window_bpb 4.6162 elapsed 744.5s
step 540672 bytes 540672 bits 3028104 bpb 5.6006 window_bpb 6.0967 elapsed 745.9s
step 541696 bytes 541696 bits 3034657 bpb 5.6021 window_bpb 6.3994 elapsed 747.3s
step 542720 bytes 542720 bits 3040985 bpb 5.6032 window_bpb 6.1797 elapsed 748.7s
step 543744 bytes 543744 bits 3047481 bpb 5.6046 window_bpb 6.3438 elapsed 750.1s
step 544768 bytes 544768 bits 3054063 bpb 5.6062 window_bpb 6.4277 elapsed 751.5s
step 545792 bytes 545792 bits 3061513 bpb 5.6093 window_bpb 7.2754 elapsed 753.0s
step 546816 bytes 546816 bits 3068933 bpb 5.6124 window_bpb 7.2461 elapsed 754.4s
step 547840 bytes 547840 bits 3075340 bpb 5.6136 window_bpb 6.2568 elapsed 755.8s
step 548864 bytes 548864 bits 3081557 bpb 5.6144 window_bpb 6.0713 elapsed 757.2s
step 549888 bytes 549888 bits 3087753 bpb 5.6152 window_bpb 6.0508 elapsed 758.7s
step 550912 bytes 550912 bits 3093820 bpb 5.6158 window_bpb 5.9248 elapsed 760.1s
step 551936 bytes 551936 bits 3099987 bpb 5.6166 window_bpb 6.0225 elapsed 761.5s
step 552960 bytes 552960 bits 3106248 bpb 5.6175 window_bpb 6.1143 elapsed 762.9s
step 553984 bytes 553984 bits 3112510 bpb 5.6184 window_bpb 6.1152 elapsed 764.4s
step 555008 bytes 555008 bits 3118853 bpb 5.6195 window_bpb 6.1943 elapsed 765.8s
step 556032 bytes 556032 bits 3125251 bpb 5.6206 window_bpb 6.2480 elapsed 767.2s
step 557056 bytes 557056 bits 3131573 bpb 5.6216 window_bpb 6.1738 elapsed 768.6s
step 558080 bytes 558080 bits 3137815 bpb 5.6225 window_bpb 6.0957 elapsed 770.1s
step 559104 bytes 559104 bits 3144099 bpb 5.6235 window_bpb 6.1367 elapsed 771.5s
step 560128 bytes 560128 bits 3150318 bpb 5.6243 window_bpb 6.0732 elapsed 772.9s
step 561152 bytes 561152 bits 3156541 bpb 5.6251 window_bpb 6.0771 elapsed 774.3s
step 562176 bytes 562176 bits 3162828 bpb 5.6260 window_bpb 6.1396 elapsed 775.7s
step 563200 bytes 563200 bits 3169089 bpb 5.6269 window_bpb 6.1143 elapsed 777.1s
step 564224 bytes 564224 bits 3175251 bpb 5.6276 window_bpb 6.0176 elapsed 778.5s
step 565248 bytes 565248 bits 3181523 bpb 5.6285 window_bpb 6.1250 elapsed 779.9s
step 566272 bytes 566272 bits 3187844 bpb 5.6295 window_bpb 6.1729 elapsed 781.4s
step 567296 bytes 567296 bits 3193886 bpb 5.6300 window_bpb 5.9004 elapsed 782.8s
step 568320 bytes 568320 bits 3199983 bpb 5.6306 window_bpb 5.9541 elapsed 784.2s
